loan_int_rate,loan_amnt,loan_grade,debt_ratio,loan_intent,loan_percent_income,person_income,dataset,label
,,,1.761292996,,,,credit_risk_benchmark,
,,,0.356298012,,,,credit_risk_benchmark,
,,,0.12849162,,,,credit_risk_benchmark,
,,,0.073403129,,,,credit_risk_benchmark,
,,,0.689144428,,,,credit_risk_benchmark,
,,,1.116470882,,,,credit_risk_benchmark,
,,,0.075538769,,,,credit_risk_benchmark,
,,,0.220214432,,,,credit_risk_benchmark,
,,,0.714788732,,,,credit_risk_benchmark,
,,,0.22697187,,,,credit_risk_benchmark,
,,,0.050532606,,,,credit_risk_benchmark,
,,,0.293761357,,,,credit_risk_benchmark,
,,,0.271556658,,,,credit_risk_benchmark,
,,,0.153058796,,,,credit_risk_benchmark,
,,,0.369950989,,,,credit_risk_benchmark,
,,,0.354411397,,,,credit_risk_benchmark,
,,,0.026140441,,,,credit_risk_benchmark,
,,,0.267933017,,,,credit_risk_benchmark,
,,,0.697257114,,,,credit_risk_benchmark,
,,,0.19130145,,,,credit_risk_benchmark,
,,,0.0,,,,credit_risk_benchmark,
,,,0.009327115,,,,credit_risk_benchmark,
,,,0.143818496,,,,credit_risk_benchmark,
,,,0.243668355,,,,credit_risk_benchmark,
,,,0.406673209,,,,credit_risk_benchmark,
,,,1.024675601,,,,credit_risk_benchmark,
,,,0.058418761,,,,credit_risk_benchmark,
,,,0.405961854,,,,credit_risk_benchmark,
,,,0.699327395,,,,credit_risk_benchmark,
,,,0.144079602,,,,credit_risk_benchmark,
,,,0.077961019,,,,credit_risk_benchmark,
,,,0.168842472,,,,credit_risk_benchmark,
,,,0.080427892,,,,credit_risk_benchmark,
,,,0.66923925,,,,credit_risk_benchmark,
,,,0.158786168,,,,credit_risk_benchmark,
,,,0.746268657,,,,credit_risk_benchmark,
,,,0.754922128,,,,credit_risk_benchmark,
,,,0.566165894,,,,credit_risk_benchmark,
,,,0.04147926,,,,credit_risk_benchmark,
,,,7.820359281,,,,credit_risk_benchmark,
,,,0.510578935,,,,credit_risk_benchmark,
,,,0.118981907,,,,credit_risk_benchmark,
,,,0.204530313,,,,credit_risk_benchmark,
,,,0.225265643,,,,credit_risk_benchmark,
,,,0.430294595,,,,credit_risk_benchmark,
,,,1.247567568,,,,credit_risk_benchmark,
,,,0.326033137,,,,credit_risk_benchmark,
,,,0.086842636,,,,credit_risk_benchmark,
,,,0.024421129,,,,credit_risk_benchmark,
,,,0.520342834,,,,credit_risk_benchmark,
,,,0.308557152,,,,credit_risk_benchmark,
,,,0.001912046,,,,credit_risk_benchmark,
,,,0.403798101,,,,credit_risk_benchmark,
,,,1.444854638,,,,credit_risk_benchmark,
,,,0.001141227,,,,credit_risk_benchmark,
,,,0.001717475,,,,credit_risk_benchmark,
,,,0.229481516,,,,credit_risk_benchmark,
,,,0.660122164,,,,credit_risk_benchmark,
,,,0.714157438,,,,credit_risk_benchmark,
,,,0.803884113,,,,credit_risk_benchmark,
,,,0.758413862,,,,credit_risk_benchmark,
,,,0.256566684,,,,credit_risk_benchmark,
,,,0.331138288,,,,credit_risk_benchmark,
,,,0.653884216,,,,credit_risk_benchmark,
,,,0.792832266,,,,credit_risk_benchmark,
,,,0.505749425,,,,credit_risk_benchmark,
,,,0.31467413,,,,credit_risk_benchmark,
,,,0.25,,,,credit_risk_benchmark,
,,,0.698602794,,,,credit_risk_benchmark,
,,,0.625074985,,,,credit_risk_benchmark,
,,,1.041369472,,,,credit_risk_benchmark,
,,,0.168471921,,,,credit_risk_benchmark,
,,,0.289086687,,,,credit_risk_benchmark,
,,,0.590068322,,,,credit_risk_benchmark,
,,,0.376021798,,,,credit_risk_benchmark,
,,,0.229001012,,,,credit_risk_benchmark,
,,,0.079654511,,,,credit_risk_benchmark,
,,,0.016806723,,,,credit_risk_benchmark,
,,,0.11097871,,,,credit_risk_benchmark,
,,,0.556721639,,,,credit_risk_benchmark,
,,,0.268746251,,,,credit_risk_benchmark,
,,,0.310504294,,,,credit_risk_benchmark,
,,,0.249401523,,,,credit_risk_benchmark,
,,,0.077694729,,,,credit_risk_benchmark,
,,,0.375805097,,,,credit_risk_benchmark,
,,,0.420969931,,,,credit_risk_benchmark,
,,,0.002499107,,,,credit_risk_benchmark,
,,,0.41814893,,,,credit_risk_benchmark,
,,,0.273901809,,,,credit_risk_benchmark,
,,,0.747261346,,,,credit_risk_benchmark,
,,,0.059927456,,,,credit_risk_benchmark,
,,,0.301383399,,,,credit_risk_benchmark,
,,,0.994212049,,,,credit_risk_benchmark,
,,,0.37746555,,,,credit_risk_benchmark,
,,,0.609878734,,,,credit_risk_benchmark,
,,,0.987923646,,,,credit_risk_benchmark,
,,,0.720659918,,,,credit_risk_benchmark,
,,,0.18083803,,,,credit_risk_benchmark,
,,,0.043043812,,,,credit_risk_benchmark,
,,,0.383261674,,,,credit_risk_benchmark,
,,,0.668779715,,,,credit_risk_benchmark,
,,,0.18376948,,,,credit_risk_benchmark,
,,,0.418562874,,,,credit_risk_benchmark,
,,,0.777575537,,,,credit_risk_benchmark,
,,,0.0036618,,,,credit_risk_benchmark,
,,,0.026164462,,,,credit_risk_benchmark,
,,,0.429378531,,,,credit_risk_benchmark,
,,,0.521319389,,,,credit_risk_benchmark,
,,,0.029506438,,,,credit_risk_benchmark,
,,,0.530979347,,,,credit_risk_benchmark,
,,,0.925476603,,,,credit_risk_benchmark,
,,,1.036975587,,,,credit_risk_benchmark,
,,,0.620919387,,,,credit_risk_benchmark,
,,,0.408896144,,,,credit_risk_benchmark,
,,,0.029722922,,,,credit_risk_benchmark,
,,,0.492640933,,,,credit_risk_benchmark,
,,,0.008046818,,,,credit_risk_benchmark,
,,,0.037406484,,,,credit_risk_benchmark,
,,,1.576905728,,,,credit_risk_benchmark,
,,,0.301999298,,,,credit_risk_benchmark,
,,,0.034217877,,,,credit_risk_benchmark,
,,,0.896037495,,,,credit_risk_benchmark,
,,,0.616071429,,,,credit_risk_benchmark,
,,,0.381337777,,,,credit_risk_benchmark,
,,,0.069429596,,,,credit_risk_benchmark,
,,,0.359920018,,,,credit_risk_benchmark,
,,,0.176700717,,,,credit_risk_benchmark,
,,,0.043935806,,,,credit_risk_benchmark,
,,,0.0,,,,credit_risk_benchmark,
,,,0.436048221,,,,credit_risk_benchmark,
,,,0.511353147,,,,credit_risk_benchmark,
,,,1.012037316,,,,credit_risk_benchmark,
,,,0.83983119,,,,credit_risk_benchmark,
,,,0.179388261,,,,credit_risk_benchmark,
,,,0.166138639,,,,credit_risk_benchmark,
,,,0.04287084,,,,credit_risk_benchmark,
,,,0.730945439,,,,credit_risk_benchmark,
,,,0.184942206,,,,credit_risk_benchmark,
,,,0.200794852,,,,credit_risk_benchmark,
,,,0.154501562,,,,credit_risk_benchmark,
,,,0.066312326,,,,credit_risk_benchmark,
,,,0.381843295,,,,credit_risk_benchmark,
,,,0.387419165,,,,credit_risk_benchmark,
,,,0.390070922,,,,credit_risk_benchmark,
,,,0.035438437,,,,credit_risk_benchmark,
,,,0.29726997,,,,credit_risk_benchmark,
,,,0.338019369,,,,credit_risk_benchmark,
,,,0.52567015,,,,credit_risk_benchmark,
,,,0.516934656,,,,credit_risk_benchmark,
,,,0.266197705,,,,credit_risk_benchmark,
,,,0.430632121,,,,credit_risk_benchmark,
,,,0.285573123,,,,credit_risk_benchmark,
,,,0.359477124,,,,credit_risk_benchmark,
,,,0.514435696,,,,credit_risk_benchmark,
,,,0.380309845,,,,credit_risk_benchmark,
,,,0.483981571,,,,credit_risk_benchmark,
,,,0.486679662,,,,credit_risk_benchmark,
,,,0.012239021,,,,credit_risk_benchmark,
,,,0.321502822,,,,credit_risk_benchmark,
,,,0.106998654,,,,credit_risk_benchmark,
,,,0.676326046,,,,credit_risk_benchmark,
,,,0.146549622,,,,credit_risk_benchmark,
,,,0.0,,,,credit_risk_benchmark,
,,,0.843247026,,,,credit_risk_benchmark,
,,,0.402287357,,,,credit_risk_benchmark,
,,,0.215556779,,,,credit_risk_benchmark,
,,,0.737290464,,,,credit_risk_benchmark,
,,,0.278403275,,,,credit_risk_benchmark,
,,,0.625495685,,,,credit_risk_benchmark,
,,,0.503580852,,,,credit_risk_benchmark,
,,,0.709657608,,,,credit_risk_benchmark,
,,,0.568767768,,,,credit_risk_benchmark,
,,,0.662638469,,,,credit_risk_benchmark,
,,,0.609770688,,,,credit_risk_benchmark,
,,,0.179410295,,,,credit_risk_benchmark,
,,,0.162104261,,,,credit_risk_benchmark,
,,,0.473736233,,,,credit_risk_benchmark,
,,,0.454187087,,,,credit_risk_benchmark,
,,,0.370822708,,,,credit_risk_benchmark,
,,,0.413438206,,,,credit_risk_benchmark,
,,,0.713027353,,,,credit_risk_benchmark,
,,,3.407943732,,,,credit_risk_benchmark,
,,,0.325096415,,,,credit_risk_benchmark,
,,,1.82818749,,,,credit_risk_benchmark,
,,,0.0,,,,credit_risk_benchmark,
,,,0.016959878,,,,credit_risk_benchmark,
,,,0.344992159,,,,credit_risk_benchmark,
,,,0.048878027,,,,credit_risk_benchmark,
,,,0.162503673,,,,credit_risk_benchmark,
,,,0.179482474,,,,credit_risk_benchmark,
,,,0.650436954,,,,credit_risk_benchmark,
,,,0.393535488,,,,credit_risk_benchmark,
,,,0.405198267,,,,credit_risk_benchmark,
,,,0.052936476,,,,credit_risk_benchmark,
,,,0.827593152,,,,credit_risk_benchmark,
,,,0.83002698,,,,credit_risk_benchmark,
,,,0.271307495,,,,credit_risk_benchmark,
,,,0.529867533,,,,credit_risk_benchmark,
,,,0.854715095,,,,credit_risk_benchmark,
,,,0.211554486,,,,credit_risk_benchmark,
,,,0.83109708,,,,credit_risk_benchmark,
,,,0.557395143,,,,credit_risk_benchmark,
,,,0.0,,,,credit_risk_benchmark,
,,,0.09597268,,,,credit_risk_benchmark,
,,,0.93209748,,,,credit_risk_benchmark,
,,,0.717134245,,,,credit_risk_benchmark,
,,,0.292886402,,,,credit_risk_benchmark,
,,,0.0,,,,credit_risk_benchmark,
,,,0.717832512,,,,credit_risk_benchmark,
,,,0.273087071,,,,credit_risk_benchmark,
,,,0.031408308,,,,credit_risk_benchmark,
,,,0.79013443,,,,credit_risk_benchmark,
,,,0.003740648,,,,credit_risk_benchmark,
,,,0.480651935,,,,credit_risk_benchmark,
,,,0.371653543,,,,credit_risk_benchmark,
,,,0.197243988,,,,credit_risk_benchmark,
,,,1.083739199,,,,credit_risk_benchmark,
,,,0.510620575,,,,credit_risk_benchmark,
,,,0.597294485,,,,credit_risk_benchmark,
,,,0.581492637,,,,credit_risk_benchmark,
,,,0.339041875,,,,credit_risk_benchmark,
,,,0.455848359,,,,credit_risk_benchmark,
,,,0.598208707,,,,credit_risk_benchmark,
,,,0.913675602,,,,credit_risk_benchmark,
,,,0.378515757,,,,credit_risk_benchmark,
,,,0.105526243,,,,credit_risk_benchmark,
,,,0.0,,,,credit_risk_benchmark,
,,,0.504326091,,,,credit_risk_benchmark,
,,,0.066514806,,,,credit_risk_benchmark,
,,,0.29333838,,,,credit_risk_benchmark,
,,,0.780474502,,,,credit_risk_benchmark,
,,,0.738863057,,,,credit_risk_benchmark,
,,,0.296491471,,,,credit_risk_benchmark,
,,,0.00979804,,,,credit_risk_benchmark,
,,,0.250249917,,,,credit_risk_benchmark,
,,,1.180754918,,,,credit_risk_benchmark,
,,,0.01717826,,,,credit_risk_benchmark,
,,,0.225963207,,,,credit_risk_benchmark,
,,,0.281776913,,,,credit_risk_benchmark,
,,,0.059485129,,,,credit_risk_benchmark,
,,,0.849439564,,,,credit_risk_benchmark,
,,,0.166723145,,,,credit_risk_benchmark,
,,,0.667719021,,,,credit_risk_benchmark,
,,,0.20043494,,,,credit_risk_benchmark,
,,,0.437111883,,,,credit_risk_benchmark,
,,,0.442951713,,,,credit_risk_benchmark,
,,,0.405885619,,,,credit_risk_benchmark,
,,,0.615891422,,,,credit_risk_benchmark,
,,,0.360704912,,,,credit_risk_benchmark,
,,,0.053982006,,,,credit_risk_benchmark,
,,,0.638117542,,,,credit_risk_benchmark,
,,,0.756689839,,,,credit_risk_benchmark,
,,,0.1736579,,,,credit_risk_benchmark,
,,,0.536848895,,,,credit_risk_benchmark,
,,,0.322590515,,,,credit_risk_benchmark,
,,,0.273087944,,,,credit_risk_benchmark,
,,,0.387227936,,,,credit_risk_benchmark,
,,,0.138023837,,,,credit_risk_benchmark,
,,,0.300225734,,,,credit_risk_benchmark,
,,,0.278292522,,,,credit_risk_benchmark,
,,,0.903857837,,,,credit_risk_benchmark,
,,,1.193382154,,,,credit_risk_benchmark,
,,,0.811495894,,,,credit_risk_benchmark,
,,,0.724127822,,,,credit_risk_benchmark,
,,,0.311935067,,,,credit_risk_benchmark,
,,,0.181852696,,,,credit_risk_benchmark,
,,,1.448937629,,,,credit_risk_benchmark,
,,,0.041154791,,,,credit_risk_benchmark,
,,,0.617886179,,,,credit_risk_benchmark,
,,,0.404633844,,,,credit_risk_benchmark,
,,,0.271394295,,,,credit_risk_benchmark,
,,,3.563696919,,,,credit_risk_benchmark,
,,,0.316667424,,,,credit_risk_benchmark,
,,,0.45764639,,,,credit_risk_benchmark,
,,,0.579389373,,,,credit_risk_benchmark,
,,,0.03824044,,,,credit_risk_benchmark,
,,,0.584204413,,,,credit_risk_benchmark,
,,,0.240837696,,,,credit_risk_benchmark,
,,,1.163225386,,,,credit_risk_benchmark,
,,,0.0,,,,credit_risk_benchmark,
,,,1.125308744,,,,credit_risk_benchmark,
,,,0.279701845,,,,credit_risk_benchmark,
,,,0.75948461,,,,credit_risk_benchmark,
,,,0.758206966,,,,credit_risk_benchmark,
,,,0.59924812,,,,credit_risk_benchmark,
,,,0.577059121,,,,credit_risk_benchmark,
,,,0.044865664,,,,credit_risk_benchmark,
,,,0.334190231,,,,credit_risk_benchmark,
,,,0.195837598,,,,credit_risk_benchmark,
,,,1.189905047,,,,credit_risk_benchmark,
,,,0.641231417,,,,credit_risk_benchmark,
,,,0.513997334,,,,credit_risk_benchmark,
,,,0.380008807,,,,credit_risk_benchmark,
,,,0.309552826,,,,credit_risk_benchmark,
,,,0.053654024,,,,credit_risk_benchmark,
,,,0.294380375,,,,credit_risk_benchmark,
,,,0.293186614,,,,credit_risk_benchmark,
,,,0.462236579,,,,credit_risk_benchmark,
,,,0.311387466,,,,credit_risk_benchmark,
,,,0.068839846,,,,credit_risk_benchmark,
,,,0.969076719,,,,credit_risk_benchmark,
,,,0.510531136,,,,credit_risk_benchmark,
,,,1.110858701,,,,credit_risk_benchmark,
,,,1.053068759,,,,credit_risk_benchmark,
,,,0.204243078,,,,credit_risk_benchmark,
,,,0.195707816,,,,credit_risk_benchmark,
,,,0.424876847,,,,credit_risk_benchmark,
,,,0.667954497,,,,credit_risk_benchmark,
,,,0.658555487,,,,credit_risk_benchmark,
,,,0.114917528,,,,credit_risk_benchmark,
,,,1.075732449,,,,credit_risk_benchmark,
,,,0.186278964,,,,credit_risk_benchmark,
,,,0.619764398,,,,credit_risk_benchmark,
,,,0.588565416,,,,credit_risk_benchmark,
,,,0.406798489,,,,credit_risk_benchmark,
,,,0.209477124,,,,credit_risk_benchmark,
,,,0.006423983,,,,credit_risk_benchmark,
,,,0.119919719,,,,credit_risk_benchmark,
,,,0.224155169,,,,credit_risk_benchmark,
,,,0.712030313,,,,credit_risk_benchmark,
,,,0.604984785,,,,credit_risk_benchmark,
,,,0.002273197,,,,credit_risk_benchmark,
,,,0.45853429,,,,credit_risk_benchmark,
,,,0.380330579,,,,credit_risk_benchmark,
,,,0.273500726,,,,credit_risk_benchmark,
,,,0.18832467,,,,credit_risk_benchmark,
,,,0.096975756,,,,credit_risk_benchmark,
,,,0.375261567,,,,credit_risk_benchmark,
,,,0.304213283,,,,credit_risk_benchmark,
,,,0.319262386,,,,credit_risk_benchmark,
,,,0.106588197,,,,credit_risk_benchmark,
,,,0.0,,,,credit_risk_benchmark,
,,,0.004052959,,,,credit_risk_benchmark,
,,,0.35394101,,,,credit_risk_benchmark,
,,,0.448353777,,,,credit_risk_benchmark,
,,,0.702016107,,,,credit_risk_benchmark,
,,,0.667777408,,,,credit_risk_benchmark,
,,,0.780680535,,,,credit_risk_benchmark,
,,,0.744130042,,,,credit_risk_benchmark,
,,,0.160167966,,,,credit_risk_benchmark,
,,,0.584695251,,,,credit_risk_benchmark,
,,,0.729919327,,,,credit_risk_benchmark,
,,,1.491924319,,,,credit_risk_benchmark,
,,,0.3552753,,,,credit_risk_benchmark,
,,,1.437096646,,,,credit_risk_benchmark,
,,,0.447809468,,,,credit_risk_benchmark,
,,,0.567056446,,,,credit_risk_benchmark,
,,,0.443012664,,,,credit_risk_benchmark,
,,,0.416450364,,,,credit_risk_benchmark,
,,,0.173076923,,,,credit_risk_benchmark,
,,,0.368894602,,,,credit_risk_benchmark,
,,,0.752811797,,,,credit_risk_benchmark,
,,,0.664167916,,,,credit_risk_benchmark,
,,,0.390881216,,,,credit_risk_benchmark,
,,,0.101123596,,,,credit_risk_benchmark,
,,,0.463028536,,,,credit_risk_benchmark,
,,,0.396126157,,,,credit_risk_benchmark,
,,,0.045540046,,,,credit_risk_benchmark,
,,,0.954321393,,,,credit_risk_benchmark,
,,,0.15855181,,,,credit_risk_benchmark,
,,,0.678442844,,,,credit_risk_benchmark,
,,,0.502832389,,,,credit_risk_benchmark,
,,,0.329177057,,,,credit_risk_benchmark,
,,,1.196865818,,,,credit_risk_benchmark,
,,,0.28320994,,,,credit_risk_benchmark,
,,,0.576109735,,,,credit_risk_benchmark,
,,,17.52481777,,,,credit_risk_benchmark,
,,,0.651123784,,,,credit_risk_benchmark,
,,,3.818787475,,,,credit_risk_benchmark,
,,,0.1460718,,,,credit_risk_benchmark,
,,,0.35337173,,,,credit_risk_benchmark,
,,,0.155354739,,,,credit_risk_benchmark,
,,,0.268238186,,,,credit_risk_benchmark,
,,,0.336850875,,,,credit_risk_benchmark,
,,,0.0797029,,,,credit_risk_benchmark,
,,,0.097580484,,,,credit_risk_benchmark,
,,,0.604613234,,,,credit_risk_benchmark,
,,,0.17378969,,,,credit_risk_benchmark,
,,,1.075231192,,,,credit_risk_benchmark,
,,,1.957608478,,,,credit_risk_benchmark,
,,,1.106946225,,,,credit_risk_benchmark,
,,,0.266844682,,,,credit_risk_benchmark,
,,,0.922368273,,,,credit_risk_benchmark,
,,,0.054945055,,,,credit_risk_benchmark,
,,,0.159986668,,,,credit_risk_benchmark,
,,,0.360803266,,,,credit_risk_benchmark,
,,,1.259766964,,,,credit_risk_benchmark,
,,,0.0,,,,credit_risk_benchmark,
,,,0.763543813,,,,credit_risk_benchmark,
,,,0.16874893,,,,credit_risk_benchmark,
,,,0.270938396,,,,credit_risk_benchmark,
,,,0.489585069,,,,credit_risk_benchmark,
,,,0.483080513,,,,credit_risk_benchmark,
,,,0.126613911,,,,credit_risk_benchmark,
,,,0.305997552,,,,credit_risk_benchmark,
,,,0.475114106,,,,credit_risk_benchmark,
,,,0.509619755,,,,credit_risk_benchmark,
,,,0.719385934,,,,credit_risk_benchmark,
,,,0.44075272,,,,credit_risk_benchmark,
,,,0.681742662,,,,credit_risk_benchmark,
,,,0.500999714,,,,credit_risk_benchmark,
,,,0.904240447,,,,credit_risk_benchmark,
,,,0.610856364,,,,credit_risk_benchmark,
,,,0.633182315,,,,credit_risk_benchmark,
,,,0.069762275,,,,credit_risk_benchmark,
,,,0.408678666,,,,credit_risk_benchmark,
,,,0.128019783,,,,credit_risk_benchmark,
,,,0.155652509,,,,credit_risk_benchmark,
,,,0.500166611,,,,credit_risk_benchmark,
,,,0.664399926,,,,credit_risk_benchmark,
,,,0.186362014,,,,credit_risk_benchmark,
,,,0.0,,,,credit_risk_benchmark,
,,,0.0,,,,credit_risk_benchmark,
,,,0.589483612,,,,credit_risk_benchmark,
,,,0.97549991,,,,credit_risk_benchmark,
,,,0.696509582,,,,credit_risk_benchmark,
,,,0.197125898,,,,credit_risk_benchmark,
,,,0.295405856,,,,credit_risk_benchmark,
,,,0.445230819,,,,credit_risk_benchmark,
,,,0.178912352,,,,credit_risk_benchmark,
,,,0.429097606,,,,credit_risk_benchmark,
,,,0.394699254,,,,credit_risk_benchmark,
,,,0.211489426,,,,credit_risk_benchmark,
,,,0.147221709,,,,credit_risk_benchmark,
,,,0.47656648,,,,credit_risk_benchmark,
,,,0.170968949,,,,credit_risk_benchmark,
,,,1.23939171,,,,credit_risk_benchmark,
,,,0.821978022,,,,credit_risk_benchmark,
,,,0.121319853,,,,credit_risk_benchmark,
,,,0.061292472,,,,credit_risk_benchmark,
,,,0.0,,,,credit_risk_benchmark,
,,,0.004142265,,,,credit_risk_benchmark,
,,,0.372490927,,,,credit_risk_benchmark,
,,,0.07863724,,,,credit_risk_benchmark,
,,,0.369506353,,,,credit_risk_benchmark,
,,,0.379405149,,,,credit_risk_benchmark,
,,,0.327843738,,,,credit_risk_benchmark,
,,,0.931013797,,,,credit_risk_benchmark,
,,,0.413171081,,,,credit_risk_benchmark,
,,,0.435990003,,,,credit_risk_benchmark,
,,,0.0,,,,credit_risk_benchmark,
,,,0.66651439,,,,credit_risk_benchmark,
,,,0.026303646,,,,credit_risk_benchmark,
,,,0.902138691,,,,credit_risk_benchmark,
,,,0.289871504,,,,credit_risk_benchmark,
,,,0.037536801,,,,credit_risk_benchmark,
,,,0.18957724,,,,credit_risk_benchmark,
,,,0.574285143,,,,credit_risk_benchmark,
,,,1.394100778,,,,credit_risk_benchmark,
,,,0.155965688,,,,credit_risk_benchmark,
,,,0.416715274,,,,credit_risk_benchmark,
,,,0.173669468,,,,credit_risk_benchmark,
,,,1.402515723,,,,credit_risk_benchmark,
,,,0.004402054,,,,credit_risk_benchmark,
,,,0.237351655,,,,credit_risk_benchmark,
,,,0.564647096,,,,credit_risk_benchmark,
,,,0.122372529,,,,credit_risk_benchmark,
,,,3.041366906,,,,credit_risk_benchmark,
,,,0.716189947,,,,credit_risk_benchmark,
,,,0.318723568,,,,credit_risk_benchmark,
,,,1.33808554,,,,credit_risk_benchmark,
,,,0.315789474,,,,credit_risk_benchmark,
,,,0.264513649,,,,credit_risk_benchmark,
,,,0.069030555,,,,credit_risk_benchmark,
,,,0.710758377,,,,credit_risk_benchmark,
,,,0.003633061,,,,credit_risk_benchmark,
,,,0.092783505,,,,credit_risk_benchmark,
,,,0.329747774,,,,credit_risk_benchmark,
,,,0.117773019,,,,credit_risk_benchmark,
,,,0.316909295,,,,credit_risk_benchmark,
,,,0.142618617,,,,credit_risk_benchmark,
,,,0.184945276,,,,credit_risk_benchmark,
,,,0.393668273,,,,credit_risk_benchmark,
,,,0.239082785,,,,credit_risk_benchmark,
,,,0.463642909,,,,credit_risk_benchmark,
,,,0.011358473,,,,credit_risk_benchmark,
,,,0.078568794,,,,credit_risk_benchmark,
,,,0.383144318,,,,credit_risk_benchmark,
,,,0.704227993,,,,credit_risk_benchmark,
,,,915.0,,,,credit_risk_benchmark,
,,,1.681366048,,,,credit_risk_benchmark,
,,,2.304456476,,,,credit_risk_benchmark,
,,,0.089475989,,,,credit_risk_benchmark,
,,,1.254836795,,,,credit_risk_benchmark,
,,,0.19550125,,,,credit_risk_benchmark,
,,,0.058776489,,,,credit_risk_benchmark,
,,,0.225803839,,,,credit_risk_benchmark,
,,,0.416630576,,,,credit_risk_benchmark,
,,,0.917010374,,,,credit_risk_benchmark,
,,,0.081653058,,,,credit_risk_benchmark,
,,,0.411070525,,,,credit_risk_benchmark,
,,,0.496501166,,,,credit_risk_benchmark,
,,,0.306063085,,,,credit_risk_benchmark,
,,,0.125350886,,,,credit_risk_benchmark,
,,,0.151890034,,,,credit_risk_benchmark,
,,,0.020228216,,,,credit_risk_benchmark,
,,,0.43341489,,,,credit_risk_benchmark,
,,,0.409559513,,,,credit_risk_benchmark,
,,,0.545613597,,,,credit_risk_benchmark,
,,,0.355013062,,,,credit_risk_benchmark,
,,,0.295123726,,,,credit_risk_benchmark,
,,,0.427166667,,,,credit_risk_benchmark,
,,,0.308774528,,,,credit_risk_benchmark,
,,,0.444584781,,,,credit_risk_benchmark,
,,,0.176821821,,,,credit_risk_benchmark,
,,,0.557238639,,,,credit_risk_benchmark,
,,,0.201170446,,,,credit_risk_benchmark,
,,,0.012129159,,,,credit_risk_benchmark,
,,,0.333496094,,,,credit_risk_benchmark,
,,,0.521766429,,,,credit_risk_benchmark,
,,,0.040416933,,,,credit_risk_benchmark,
,,,0.737392864,,,,credit_risk_benchmark,
,,,1.138817481,,,,credit_risk_benchmark,
,,,0.53626029,,,,credit_risk_benchmark,
,,,0.614100515,,,,credit_risk_benchmark,
,,,0.431463181,,,,credit_risk_benchmark,
,,,0.38700342,,,,credit_risk_benchmark,
,,,0.553793286,,,,credit_risk_benchmark,
,,,0.192740363,,,,credit_risk_benchmark,
,,,0.19666374,,,,credit_risk_benchmark,
,,,0.367873723,,,,credit_risk_benchmark,
,,,0.125720877,,,,credit_risk_benchmark,
,,,0.132759823,,,,credit_risk_benchmark,
,,,0.30583677,,,,credit_risk_benchmark,
,,,0.24306642,,,,credit_risk_benchmark,
,,,0.193370166,,,,credit_risk_benchmark,
